hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,acceso_internet_hogar_derivado,internet_hogar_enaho,dispositivo_servicio_digital_1,dispositivo_servicio_digital_2,dispositivo_servicio_digital_3,edad_jefe,num_adultos_65_mas,num_ninos_0_5,num_ninos_6_16,sexo_jefe_bin,tam_hogar,al_menos_un_6_16_no_asiste,al_menos_un_6_16_no_matriculado,hogar_con_ninos_no_asisten,hogar_con_ninos_no_matriculados,nivel_educativo_jefe_cat,nivel_educativo_jefe_ord,num_6_16_no_asisten,num_6_16_no_matriculados,al_menos_un_ingreso_laboral_hogar,jefe_con_ingreso_laboral,num_miembros_con_ingreso_laboral,num_perceptores_hogar,acceso_electricidad,usa_combustible_limpio,usa_combustible_precario,combustible_principal_cocina,es_area_rural,estrato_geografico,al_menos_un_enfermedad_4_sem,al_menos_un_sintoma_4_sem,health_no_attention,num_miembros_afiliados_essalud,num_miembros_con_enfermedad_4_sem,num_miembros_con_sintoma_4_sem,num_miembros_sin_atencion_salud,acceso_agua_red,acceso_desague_red,agua_disponible_diaria,agua_potable_reportada,agua_segura_proxy,saneamiento_inadecuado,material_piso_cat,tipo_vivienda,material_pared,material_techo,num_habitaciones,tenencia_vivienda,piso_precario,ingreso_neto_total_hogar,monto_total_transferencias_publicas,monto_total_programas_sociales_alimentarios,monto_total_programas_sociales_no_alimentarios,recibe_programa_social_alimentario,recibe_programa_social_no_alimentario,monto_bono_alimentario,monto_apoyo_ollas_comunes,monto_ingresos_gastos_ollas_comunes,monto_juntos,monto_otras_transferencias_publicas,monto_pension_65,monto_beca_18,monto_bono_gas,monto_bono_electricidad,monto_bono_onp_jubilados,monto_programa_contigo,monto_bono_yanapay
040128_020529_028_11,020529,028,11,040128,297.66895,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,38.0,0,0,0,1,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,0,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,0,0,1,1,0,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,13772.5185546875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020529_043_11,020529,043,11,040128,297.66895,0,0,pase,,,,60.0,0,0,0,0,1,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,1,0,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,0,0,0,0,0,0,0,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,3828.589111328125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020529_065_11,020529,065,11,040128,297.66895,0,0,pase,,,,44.0,0,0,0,0,2,0,0,0,0,primaria incompleta,3.0,0,0,1,1,2,2,0,0,1,carbon,0, de 20 000 a 49 999 habitantes,1,0,1,0,1,0,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,16567.88671875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020529_080_11,020529,080,11,040128,297.66895,1,0,pase,,,,77.0,2,0,0,1,2,0,0,0,0,primaria incompleta,3.0,0,0,1,0,1,2,0,0,1,otro,0, de 20 000 a 49 999 habitantes,1,0,1,0,1,0,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,11205.3564453125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020529_087_11,020529,087,11,040128,297.66895,0,1,conexion a internet,pase,pase,conexion movil prepago,55.0,0,0,0,1,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,0,0,1,otro,0, de 20 000 a 49 999 habitantes,1,0,1,0,1,0,1,0,0,0,0,0,0,tierra,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",1,10336.0634765625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020653_005_11,020653,005,11,040128,297.66895,0,1,conexion a internet,pase,pase,conexion movil prepago,37.0,0,1,1,0,3,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,3,2,2,3,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,28460.826171875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020653_017_11,020653,017,11,040128,297.66895,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,41.0,0,0,2,1,5,0,0,0,0,primaria completa,4.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,0,2,4,4,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,26781.724609375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020653_065_11,020653,065,11,040128,297.66895,0,1,conexion a internet,pase,pase,conexion movil prepago,63.0,0,1,0,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,0,1,1,0,0,3,3,0,0,1,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,45184.9765625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020653_077_11,020653,077,11,040128,297.66895,0,1,conexion a internet,pase,pase,conexion movil prepago,26.0,0,0,1,0,2,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,13050.892578125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020653_089_11,020653,089,11,040128,297.66895,0,1,conexion a internet,pase,pase,conexion movil prepago,38.0,0,0,2,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,0,1,1,0,0,2,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,28377.076171875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040128_020653_101_11,020653,101,11,040128,297.66895,1,1,conexion a internet,pase,pase,conexion movil prepago,36.0,0,1,1,1,4,0,0,0,0,superior no universitaria incompleta,7.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,2,3,1,2,1,1,1,1,1,0,cemento,casa independiente,piedra o sillar con cal o cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,0,27638.3515625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_010037_001_11,010037,001,11,040129,104.430664,1,1,conexion a internet,pase,pase,conexion movil prepago,38.0,0,0,0,1,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,0,0,,0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,cemento,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,concreto armado,1.0,cedida por otro hogar o institucion,0,16333.7685546875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_010037_021_11,010037,021,11,040129,104.430664,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,71.0,2,1,0,1,5,0,0,0,0,superior universitaria completa,10.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,0,1,2,1,0,1,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,7.0,"propia, totalmente pagada",0,113234.5,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_010037_100_11,010037,100,11,040129,104.430664,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,50.0,0,0,1,1,4,0,0,0,0,superior universitaria completa,10.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,1,0,1,1,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,46908.05859375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_010037_158_11,010037,158,11,040129,104.430664,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,45.0,0,0,2,0,4,0,0,0,0,maestria_doctorado,11.0,0,0,1,0,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,0,4,1,1,0,1,1,1,1,1,0,cemento,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,concreto armado,3.0,cedida por otro hogar o institucion,0,35712.8125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_010037_177_11,010037,177,11,040129,104.430664,1,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,77.0,2,0,2,1,7,0,0,0,0,superior no universitaria incompleta,7.0,0,0,1,0,3,4,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,3,0,2,2,1,1,1,1,1,0,"laminas asfalticas, vinilicos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,65578.46875,9501,0.0,9501,0,1,0,0.0,0.0,0,9501,0,0,0,0,0,0,0
040520_010045_001_11,010045,001,11,040520,89.90404,0,1,conexion a internet,pase,pase,conexion movil prepago,46.0,0,0,1,1,2,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,0,1,1,2,1,0,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,20474.05078125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040520_010045_016_11,010045,016,11,040520,89.90404,1,1,conexion a internet,pase,pase,conexion movil prepago,39.0,0,0,0,1,1,0,0,0,0,primaria completa,4.0,0,0,1,1,1,1,1,0,0,,0, de 20 000 a 49 999 habitantes,0,1,0,0,0,1,0,1,0,1,1,1,0,tierra,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",1,5512.94189453125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040520_010045_033_11,010045,033,11,040520,89.90404,0,1,conexion a internet,pase,pase,conexion movil prepago,39.0,0,1,1,0,4,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,0,3,3,2,1,0,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,7.0,"propia, totalmente pagada",0,53977.73046875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040520_010045_039_11,010045,039,11,040520,89.90404,0,1,conexion a internet,pase,pase,conexion movil prepago,39.0,0,0,2,0,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,0,3,4,5,1,0,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,23605.67578125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015530_008_11,015530,008,11,040129,864.4127,0,0,pase,,,,77.0,1,0,0,1,1,0,0,0,0,primaria completa,4.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,0,0,1,1,0,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,23224.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015530_086_11,015530,086,11,040129,864.4127,0,1,conexion a internet,pase,pase,conexion movil prepago,60.0,0,0,0,0,3,0,0,0,0,primaria completa,4.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,0,0,0,1,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,15089.3388671875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015530_103_11,015530,103,11,040129,864.4127,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,51.0,0,0,0,0,2,0,0,0,0,secundaria incompleta,5.0,0,0,1,0,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,1,0,0,0,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,31351.54296875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015530_121_11,015530,121,11,040129,864.4127,0,1,conexion a internet,pase,conexion movil post pago control,pase,66.0,2,0,0,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,73431.0234375,40379,0.0,40379,0,1,0,0.0,0.0,0,40379,0,0,0,0,0,0,0
040129_015530_137_11,015530,137,11,040129,864.4127,0,0,pase,,,,60.0,0,0,0,0,1,0,0,0,0,primaria completa,4.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,0,0,0,1,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,cedida por otro hogar o institucion,0,8038.93310546875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040129_015530_154_11,015530,154,11,040129,864.4127,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,43.0,0,0,1,0,4,0,0,0,0,superior no universitaria incompleta,7.0,0,0,1,0,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,7.0,cedida por otro hogar o institucion,0,26816.521484375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015542_006_11,015542,006,11,040122,140.8958,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,28.0,0,0,0,0,3,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,3,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,3,3,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,cedida por otro hogar o institucion,0,57039.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015542_022_11,015542,022,11,040122,140.8958,0,1,conexion a internet,pase,conexion movil post pago control,pase,69.0,2,0,0,1,2,0,0,0,0,primaria incompleta,3.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,19921.962890625,1190,0.0,1190,0,1,0,0.0,0.0,1190,0,0,0,0,0,0,0,0
040122_015542_054_11,015542,054,11,040122,140.8958,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,37.0,1,1,1,0,7,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,4,6,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,5,0,1,2,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",5.0,"propia, totalmente pagada",0,123054.2578125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015542_071_11,015542,071,11,040122,140.8958,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,45.0,0,0,2,0,6,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,4,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,4,2,5,3,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,cedida por otro hogar o institucion,0,71990.078125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015542_089_11,015542,089,11,040122,140.8958,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,69.0,2,1,0,0,8,0,0,0,0,primaria completa,4.0,0,0,1,0,4,6,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,4,4,6,4,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,161138.6875,13113,0.0,13113,0,1,0,0.0,0.0,0,13113,0,0,0,0,0,0,0
040122_015542_105_11,015542,105,11,040122,140.8958,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,69.0,1,1,0,1,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,4,1,3,3,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,79991.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015542_136_11,015542,136,11,040122,140.8958,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,63.0,0,0,2,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,1,0,0,0,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,7.0,"propia, totalmente pagada",0,70391.4765625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040122_015542_153_11,015542,153,11,040122,140.8958,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,67.0,2,0,1,1,5,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,0,1,4,1,0,1,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,143185.859375,10133,0.0,10133,0,1,0,0.0,0.0,0,10133,0,0,0,0,0,0,0
040104_015556_006_11,015556,006,11,040104,293.7436,0,1,conexion a internet,pase,pase,conexion movil prepago,34.0,0,0,2,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,4,2,2,0,0,0,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,48353.4921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015556_017_11,015556,017,11,040104,293.7436,1,1,conexion a internet,pase,pase,conexion movil prepago,32.0,0,1,0,0,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,2,2,2,0,0,1,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,6150.89794921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015556_031_11,015556,031,11,040104,293.7436,0,1,conexion a internet,pase,pase,conexion movil prepago,52.0,0,0,0,1,4,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,3,3,1,0,1,leña,0, de 500 000 a más habitantes,1,1,1,2,2,2,2,0,0,0,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,81047.2421875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015556_049_11,015556,049,11,040104,293.7436,1,1,conexion a internet,conexion fija,pase,conexion movil prepago,40.0,0,0,2,0,4,0,0,0,0,secundaria completa,6.0,0,0,1,0,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,0,1,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,18075.865234375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015556_060_11,015556,060,11,040104,293.7436,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,40.0,0,0,2,0,3,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,2,2,2,0,0,1,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,2757.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015556_081_11,015556,081,11,040104,293.7436,0,1,conexion a internet,pase,conexion movil post pago control,pase,25.0,0,0,0,1,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,1,0,0,0,0,0,0,1,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,13678.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015565_005_11,015565,005,11,040104,293.7436,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,47.0,0,1,0,0,3,0,0,0,0,maestria_doctorado,11.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,3,1,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,62832.53515625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015565_025_11,015565,025,11,040104,293.7436,1,1,conexion a internet,pase,conexion movil post pago control,pase,35.0,0,0,1,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",5.0,"propia, totalmente pagada",0,15238.630859375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015565_065_11,015565,065,11,040104,293.7436,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,57.0,0,0,1,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,1,3,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,30037.919921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015565_085_11,015565,085,11,040104,293.7436,0,1,conexion a internet,pase,pase,conexion movil prepago,69.0,1,0,0,1,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,1,1,1,1,1,1,1,0,cemento,casa independiente,piedra o sillar con cal o cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,10996.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015565_104_11,015565,104,11,040104,293.7436,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,52.0,0,0,0,0,2,0,0,0,0,primaria completa,4.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,1,2,1,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,49298.88671875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015565_124_11,015565,124,11,040104,293.7436,1,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,50.0,0,0,2,0,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,2,0,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,48158.09765625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015579_008_11,015579,008,11,040104,293.7436,0,1,conexion a internet,pase,pase,conexion movil prepago,41.0,0,0,1,1,2,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,5838.7607421875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015579_013_11,015579,013,11,040104,293.7436,1,1,conexion a internet,pase,conexion movil post pago control,pase,31.0,0,2,1,0,4,0,0,0,0,superior no universitaria incompleta,7.0,0,0,0,0,0,1,1,0,1,otro,0, de 500 000 a más habitantes,0,1,1,4,0,3,2,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, por invasion",0,15727.595703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015579_021_11,015579,021,11,040104,293.7436,0,1,conexion a internet,pase,pase,conexion movil prepago,55.0,0,0,1,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,3,3,1,0,0,1,1,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,25874.048828125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015579_028_11,015579,028,11,040104,293.7436,0,1,conexion a internet,pase,pase,conexion movil prepago,73.0,1,0,1,0,3,0,0,0,0,sin nivel,1.0,0,0,1,0,1,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,0,3,2,2,0,0,0,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,29222.41015625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015579_034_11,015579,034,11,040104,293.7436,1,1,conexion a internet,pase,pase,conexion movil prepago,33.0,0,2,1,1,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,0,0,1,0,0,cemento,casa independiente,piedra o sillar con cal o cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,0,23291.314453125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
