concept,query_used,candidate_variable,year,survey,period,module_code,module_name,label
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo13,Vestido y Calzado,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo15,Gastos de Transferencias,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo16,Muebles y Enseres,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo17,Otros Bienes y Servicios,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo18,Equipamiento del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo34,Sumarias ( Variables Calculadas ),código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo37,Programas Sociales  (Miembros del Hogar),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo77,Ingresos del Trabajador Independiente,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo78,Bienes y Servicios de Cuidados Personales,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo84,Participación Ciudadana,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo85,"Gobernabilidad, Democracia y Transparencia",código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo01,Características de la Vivienda y del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo03,Educación,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo04,Salud,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo08,Instituciones Beneficas,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo09,Mantenimiento de la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo10,Transportes y Comunicaciones,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo11,Servicios a la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo13,Vestido y Calzado,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo15,Gastos de Transferencias,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo17,Otros Bienes y Servicios,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo18,Equipamiento del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo16,Muebles y Enseres,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo37,Programas Sociales  (Miembros del Hogar),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo34,Sumarias ( Variables Calculadas ),ubicación geografica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo77,Ingresos del Trabajador Independiente,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo78,Bienes y Servicios de Cuidados Personales,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo84,Participación Ciudadana,código de distrito ( ubicación geográfica )
ubigeo,ubigeo,UBIGEO,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo85,"Gobernabilidad, Democracia y Transparencia",código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo01,Características de la Vivienda y del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo02,Características de los Miembros del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo03,Educación,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo04,Salud,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo05,Empleo e Ingresos,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo08,Instituciones Beneficas,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo09,Mantenimiento de la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo10,Transportes y Comunicaciones,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo11,Servicios a la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo13,Vestido y Calzado,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo15,Gastos de Transferencias,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo16,Muebles y Enseres,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo17,Otros Bienes y Servicios,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo18,Equipamiento del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo34,Sumarias ( Variables Calculadas ),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo37,Programas Sociales  (Miembros del Hogar),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo77,Ingresos del Trabajador Independiente,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo78,Bienes y Servicios de Cuidados Personales,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo84,Participación Ciudadana,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo85,"Gobernabilidad, Democracia y Transparencia",código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo02,Características de los Miembros del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo01,Características de la Vivienda y del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo03,Educación,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo04,Salud,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo05,Empleo e Ingresos,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo08,Instituciones Beneficas,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo09,Mantenimiento de la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo10,Transportes y Comunicaciones,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo11,Servicios a la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo13,Vestido y Calzado,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo15,Gastos de Transferencias,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo16,Muebles y Enseres,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo17,Otros Bienes y Servicios,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo18,Equipamiento del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo22,Producción Agrícola,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo23,Subproductos Agricolas,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo24,Producción Forestal,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo25,Gastos en Actividades Agricolas y/o Forestales,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo26,Producción Pecuaria,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo27,Subproductos Pecuarios,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo28,Gastos en Actividades Pecuarias,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo37,Programas Sociales  (Miembros del Hogar),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo34,Sumarias ( Variables Calculadas ),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo77,Ingresos del Trabajador Independiente,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo78,Bienes y Servicios de Cuidados Personales,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo84,Participación Ciudadana,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo85,"Gobernabilidad, Democracia y Transparencia",código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo01,Características de la Vivienda y del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo02,Características de los Miembros del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo03,Educación,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo04,Salud,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo05,Empleo e Ingresos,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo08,Instituciones Beneficas,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo09,Mantenimiento de la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo10,Transportes y Comunicaciones,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo11,Servicios a la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo13,Vestido y Calzado,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo15,Gastos de Transferencias,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo16,Muebles y Enseres,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo17,Otros Bienes y Servicios,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo18,Equipamiento del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo22,Producción Agrícola,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo23,Subproductos Agricolas,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo24,Producción Forestal,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo25,Gastos en Actividades Agricolas y/o Forestales,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo26,Producción Pecuaria,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo27,Subproductos Pecuarios,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo28,Gastos en Actividades Pecuarias,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo34,Sumarias ( Variables Calculadas ),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo37,Programas Sociales  (Miembros del Hogar),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo77,Ingresos del Trabajador Independiente,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo78,Bienes y Servicios de Cuidados Personales,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo84,Participación Ciudadana,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo85,"Gobernabilidad, Democracia y Transparencia",código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo01,Características de la Vivienda y del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo02,Características de los Miembros del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo03,Educación,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo04,Salud,Ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo05,Empleo e Ingresos,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo08,Instituciones Beneficas,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo09,Mantenimiento de la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo10,Transportes y Comunicaciones,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo11,Servicios a la Vivienda,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo13,Vestido y Calzado,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo15,Gastos de Transferencias,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo16,Muebles y Enseres,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo17,Otros Bienes y Servicios,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo18,Equipamiento del Hogar,ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo22,Producción Agrícola,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo23,Subproductos Agricolas,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo24,Producción Forestal,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo25,Gastos en Actividades Agricolas y/o Forestales,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo26,Producción Pecuaria,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo27,Subproductos Pecuarios,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo28,Gastos en Actividades Pecuarias,código de ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo34,Sumarias ( Variables Calculadas ),ubicación geográfica
ubigeo,ubigeo,UBIGEO,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo37,Programas Sociales  (Miembros del Hogar),ubicación geográfica
